,Unnamed: 0,Country,Year,Coffee Consumption (kg per capita per year),Average Coffee Price (USD per kg),Type of Coffee Consumed,Population (millions)
2562,2562,Country_33,2023,5.162339983605373,14.939253354783853,Espresso,128.01952151155692
2563,2563,Country_16,2018,9.865298319291266,9.698048975929789,Espresso,14.559134947023145
2564,2564,Country_12,2019,3.9584938502730846,5.025884176998218,Mocha,147.36209878191363
2565,2565,Country_38,2002,5.010965018386141,5.831762492239752,Espresso,71.93517438187322
2566,2566,Country_34,2009,4.408697443721709,7.5598006680974095,Latte,28.71206293976284
2567,2567,Country_14,2001,2.8769998906400183,5.139082363481805,Cappuccino,53.79488030950395
2568,2568,Country_36,2003,5.9191531370466,12.968760087515468,Cappuccino,3.2901572236095253
2569,2569,Country_33,2005,5.029525306664018,7.265546361360453,Latte,25.811879209477286
2570,2570,Country_23,2010,7.559096686458241,14.73474806821852,Espresso,50.965633077588905
2571,2571,Country_50,2013,8.54075637561237,11.728505751250411,Latte,83.60787653404611
2572,2572,Country_45,2015,6.353997715965108,5.907734072811135,Mocha,20.29264585208331
2573,2573,Country_2,2020,2.257571376698695,9.236469116383343,Latte,101.71853113128422
2574,2574,Country_41,2018,6.951378849877773,9.135726437966532,Cappuccino,126.7971970083878
2575,2575,Country_21,2001,2.4431258401675136,9.417628241669972,Americano,86.27860196061198
2576,2576,Country_2,2016,6.930850588792199,9.892602877072292,Mocha,45.2383156365584
2577,2577,Country_27,2008,7.480239594153508,4.34290390549504,Espresso,19.087456497394843
2578,2578,Country_9,2016,3.5821410209401474,11.549312383179858,Latte,3.3147243846082555
2579,2579,Country_1,2014,8.554769189774168,9.359109528172876,Mocha,110.03854761674474
2580,2580,Country_11,2006,9.288681052592388,12.700619387555689,Cappuccino,94.64342587859583
2581,2581,Country_3,2021,8.504695712910557,12.968845305864736,Espresso,71.96622749927072
2582,2582,Country_23,2022,4.440873521696657,6.535886341908892,Latte,16.197337280800546
2583,2583,Country_26,2018,6.693144099565076,4.532652410694556,Latte,31.846752008330963
2584,2584,Country_4,2002,9.318521193529822,11.735572417235549,Espresso,122.46067324930968
2585,2585,Country_18,2000,4.565317809782799,14.755390673102616,Americano,72.49786873503506
2586,2586,Country_6,2003,8.560222578123401,8.913237852389912,Americano,144.46209608328653
2587,2587,Country_35,2017,2.075801050093572,6.8557409055295535,Mocha,149.99584995782936
2588,2588,Country_22,2007,2.02917362227741,5.723390840418291,Latte,120.30536182847258
2589,2589,Country_43,2018,8.077693282711738,7.161901571296436,Mocha,39.46935787615707
2590,2590,Country_15,2022,8.09158065701697,7.607115065085948,Espresso,35.43612936483812
2591,2591,Country_22,2022,8.31181750281835,8.66262217777911,Mocha,38.79151374314957
2592,2592,Country_37,2005,9.440214703105298,11.209478355360451,Latte,148.03097674366634
2593,2593,Country_42,2000,2.9432504945622737,7.004793616882498,Americano,50.96573123217545
2594,2594,Country_12,2007,3.855879879869507,4.560744398155435,Americano,106.26056480305866
2595,2595,Country_47,2000,9.22979936299046,8.106064727299916,Espresso,143.8936387618928
2596,2596,Country_49,2018,3.4178895821788275,13.411925777749833,Cappuccino,123.1198258685244
2597,2597,Country_42,2010,7.457834140612672,9.481866619370722,Mocha,90.04296756046725
2598,2598,Country_38,2020,6.243704000326523,14.612621335199508,Espresso,26.17586317608808
2599,2599,Country_18,2023,2.665549414812058,9.539836841976047,Americano,27.06579845707361
2600,2600,Country_45,2014,4.282109295532263,7.034886986140326,Latte,74.37103974968912
2601,2601,Country_35,2022,6.162977731527743,6.12645396969736,Latte,142.83972988526222
2602,2602,Country_30,2010,8.818800933470673,11.63976946464134,Cappuccino,135.76956066684755
2603,2603,Country_24,2018,7.660307916917389,9.9001941435518,Cappuccino,25.762616262708143
2604,2604,Country_42,2020,6.975065291639464,10.643988218949858,Americano,43.870241971451286
2605,2605,Country_30,2009,5.968263119531319,12.306394682675442,Cappuccino,88.7328860178403
2606,2606,Country_14,2023,4.389471870513074,11.984938106913823,Cappuccino,72.13714334569177
2607,2607,Country_6,2011,2.953959290554089,4.476996301850496,Latte,18.78505859710034
2608,2608,Country_3,2000,5.272608276528764,12.82829095824531,Mocha,56.02677086274959
2609,2609,Country_16,2023,2.2281479512903406,9.859736377568826,Latte,143.2524407806392
2610,2610,Country_7,2006,3.6884471141348047,8.3087938389625,Latte,142.7648914869309
2611,2611,Country_14,2016,5.459867006981279,9.912713688948774,Americano,84.35445627296214
2612,2612,Country_9,2009,5.348841485375321,10.736965933030575,Americano,95.65393439690692
2613,2613,Country_15,2005,2.354363447975939,5.644569408611767,Mocha,34.06403584798468
2614,2614,Country_21,2016,6.71248122820233,8.591569348590895,Espresso,111.55095623667404
2615,2615,Country_35,2017,6.39747404682589,7.691448312070022,Cappuccino,8.82193188309732
2616,2616,Country_2,2004,2.6248344321673027,7.854498392998423,Cappuccino,33.88164603642571
2617,2617,Country_27,2017,9.545304419683514,5.00468432248039,Latte,1.8766694620862443
2618,2618,Country_2,2016,2.795062231606881,5.758278368002534,Latte,58.469487553939054
2619,2619,Country_35,2021,8.838673209898689,5.7801527434484345,Mocha,127.68891860661168
2620,2620,Country_18,2015,2.0024778553200475,8.105472175438125,Cappuccino,147.39346508938547
2621,2621,Country_14,2007,9.058248760363064,13.839406993622706,Latte,100.49564033170304
2622,2622,Country_20,2023,2.1577578576345005,6.266301091130369,Latte,111.98513612853844
2623,2623,Country_18,2012,8.062496255136928,8.57811758442285,Americano,40.14968715402607
2624,2624,Country_10,2023,4.893526490402024,7.427703568290516,Espresso,78.52957132983342
2625,2625,Country_25,2015,7.905734401090559,12.661216438064718,Mocha,110.75010692497936
2626,2626,Country_2,2010,5.213961643399828,4.551390755528978,Espresso,75.09409806905009
2627,2627,Country_25,2005,2.567263378654734,6.161977350894794,Espresso,14.19341242499284
2628,2628,Country_33,2002,8.140053563162912,6.317056965902738,Mocha,111.38876478148208
2629,2629,Country_36,2000,2.57002148257092,14.922590803445544,Cappuccino,33.71509438933804
2630,2630,Country_31,2017,9.376963487689745,10.27852519762934,Latte,15.556952969710714
2631,2631,Country_14,2004,2.407792286333291,5.5285409082187,Mocha,72.23063437498192
2632,2632,Country_1,2012,5.834602222172124,6.99419053204222,Latte,12.116752592142356
2633,2633,Country_46,2009,7.784275446806365,5.846043035352167,Americano,94.7871063802664
2634,2634,Country_16,2004,5.145971718336302,5.370650265813928,Espresso,96.43051429667354
2635,2635,Country_46,2013,3.7378677967394776,12.769002312486815,Americano,39.24859399681838
2636,2636,Country_3,2016,8.072727691168216,9.453278915263905,Espresso,144.71562884933144
2637,2637,Country_35,2000,8.274357638309812,10.943311505336595,Cappuccino,123.843286425227
2638,2638,Country_41,2001,9.381559871634938,7.643763716911956,Mocha,17.328456727059397
2639,2639,Country_6,2006,5.009320883448622,10.090645946740624,Cappuccino,112.52830697352516
2640,2640,Country_25,2009,6.050013875978615,6.833259357760668,Espresso,53.608128453865326
2641,2641,Country_13,2019,4.905027542768576,7.388399024210583,Americano,112.79298972569488
2642,2642,Country_34,2006,4.0566545748109455,11.174617388034063,Espresso,120.31842406053872
2643,2643,Country_8,2023,8.008263692300869,5.653851385111533,Cappuccino,23.55533035300878
2644,2644,Country_21,2015,4.717214760135644,10.78944045084208,Cappuccino,99.61445574084748
2645,2645,Country_34,2004,5.425195535938816,13.3745829806544,Americano,129.54676411290697
2646,2646,Country_4,2011,5.229389260992223,5.32465548798846,Americano,49.18266998355033
2647,2647,Country_25,2016,7.701289805173967,13.87207408626977,Cappuccino,12.96891732296369
2648,2648,Country_15,2015,9.342365008885436,4.873902483287845,Espresso,5.062854510940615
2649,2649,Country_4,2019,7.334048490459018,7.838001496514603,Espresso,17.390143099112557
2650,2650,Country_45,2015,5.772660768753861,10.71560246761794,Mocha,1.6266822711690698
2651,2651,Country_12,2018,8.233640917911067,10.153562361303903,Cappuccino,49.71494541653141
2652,2652,Country_32,2014,7.1277705929771,5.060301797438768,Mocha,45.59995960640477
2653,2653,Country_32,2011,2.484882856942508,12.788044845644384,Cappuccino,17.440848885425304
2654,2654,Country_28,2020,2.765308691350733,14.70468622459778,Mocha,98.01656383731688
2655,2655,Country_13,2009,2.303335552589066,5.993511181021471,Latte,148.7940473181019
2656,2656,Country_31,2021,5.654530609650559,13.846440667970093,Espresso,135.23803581184367
2657,2657,Country_14,2001,8.606827474711718,10.124903863229257,Espresso,38.67473935188119
2658,2658,Country_20,2006,4.504665354810816,14.2952714836986,Latte,115.7272633127605
2659,2659,Country_18,2012,5.073281464739853,5.936945542584372,Americano,140.59262622946784
2660,2660,Country_29,2002,9.275816866943124,12.71223532497367,Latte,136.04827131978672
2661,2661,Country_6,2014,8.695227562533239,4.657597329898643,Espresso,132.79787867538198
2662,2662,Country_32,2000,7.32038489906048,13.71516091482999,Cappuccino,118.18112631446142
2663,2663,Country_29,2002,4.1344302567380105,11.41575364419597,Mocha,44.65572994054608
2664,2664,Country_43,2009,2.936331861507548,8.072802623146732,Espresso,13.450896865408044
2665,2665,Country_2,2014,2.1284705814409097,6.095135058476352,Latte,73.68508357404733
2666,2666,Country_23,2021,2.856085380835367,12.981864084239252,Cappuccino,9.163879019094193
2667,2667,Country_19,2005,4.340771548991542,10.635654535342926,Espresso,149.7725789957193
2668,2668,Country_31,2019,6.414320508635965,7.964574382428015,Latte,54.38814277664603
2669,2669,Country_5,2014,2.512000662019095,8.88219407282768,Espresso,143.79264783994523
2670,2670,Country_19,2023,3.089822226547592,13.091969216796144,Latte,116.19502779323643
2671,2671,Country_34,2020,3.4486456184635284,7.728199126925545,Latte,62.28235209992917
2672,2672,Country_10,2006,7.05585674386645,4.985959459209216,Espresso,18.628400494689902
2673,2673,Country_25,2020,6.926318391840995,14.0241038942382,Cappuccino,36.341770461362685
2674,2674,Country_2,2004,6.406125810977224,8.26078113623838,Espresso,101.28364184626098
2675,2675,Country_11,2003,4.004011397567517,7.832262622267349,Espresso,124.66034530343454
2676,2676,Country_50,2021,4.968957529749856,6.248395807635333,Cappuccino,146.93663328286635
2677,2677,Country_31,2017,2.7735177307019443,13.8716482835118,Espresso,20.69216541804197
2678,2678,Country_15,2002,3.811684830064439,6.3925586705661726,Mocha,24.236154462355472
2679,2679,Country_9,2016,9.181641811780644,11.00340154801522,Mocha,7.323482026831808
2680,2680,Country_23,2017,9.837533971486629,13.688415127689131,Mocha,39.79431429982611
2681,2681,Country_19,2017,7.1812766851223575,4.384049760635391,Latte,123.3390483828853
2682,2682,Country_9,2023,9.33458633618736,13.116708758302153,Americano,30.54027165290524
2683,2683,Country_35,2023,7.141935203211401,8.51659363858752,Espresso,82.63184773436528
2684,2684,Country_21,2001,2.265571888843759,11.23772032791733,Americano,67.51467250289697
2685,2685,Country_9,2012,9.974100679891272,8.096450195481093,Mocha,49.54811010868027
2686,2686,Country_28,2021,2.7916184134922792,11.650678819822431,Cappuccino,93.13361560471516
2687,2687,Country_46,2014,7.461134411560486,6.797244060134691,Mocha,75.84654261019914
2688,2688,Country_7,2004,4.02268962459832,4.241235966789359,Espresso,50.879712849202726
2689,2689,Country_16,2002,5.135848903255681,14.425662662667488,Americano,103.63878188288074
2690,2690,Country_16,2004,7.167473478407506,4.180045404440911,Americano,42.71526046474244
2691,2691,Country_33,2004,5.491898794461656,13.065092185968576,Latte,96.83431762937768
2692,2692,Country_4,2004,4.004368471449026,5.860513526547212,Cappuccino,143.62963438289108
2693,2693,Country_4,2002,4.675569495026598,8.314422514622308,Mocha,109.61384489804595
2694,2694,Country_39,2002,4.732384935385411,13.047416141566613,Cappuccino,63.34153438581288
2695,2695,Country_40,2019,9.674591236065709,6.265253653435799,Espresso,112.38633885917622
2696,2696,Country_17,2022,8.388904127387608,13.522783660775394,Latte,121.57703070322238
2697,2697,Country_37,2017,5.668390171835201,9.475348330120916,Mocha,49.550229582698336
2698,2698,Country_39,2019,3.598567362730913,8.027688089890042,Espresso,106.064700133085
2699,2699,Country_29,2003,8.488128882101247,11.286815214099695,Cappuccino,65.72503321493879
2700,2700,Country_36,2000,3.257459772866988,7.755286941790533,Latte,122.95984978549843
2701,2701,Country_38,2015,3.6836977371360273,7.820171948959928,Mocha,45.01126168112876
2702,2702,Country_39,2007,4.928107134721209,12.068790300321336,Cappuccino,140.72619083364046
2703,2703,Country_50,2016,9.04278556681592,7.408154469930187,Mocha,86.64325365233205
2704,2704,Country_37,2007,3.054293349072882,6.208499131898677,Latte,53.64219377642157
2705,2705,Country_35,2006,2.9778735428362086,12.884107407962292,Latte,63.48631903806149
2706,2706,Country_7,2007,5.951799906442128,12.859081370999547,Cappuccino,52.82199338379084
2707,2707,Country_27,2020,4.2112843287493975,9.473442740775562,Mocha,22.79070404271614
2708,2708,Country_28,2023,6.549823533185279,9.793211777792507,Americano,11.205367136232914
2709,2709,Country_22,2011,5.613093477465788,11.656842883444025,Espresso,48.94502557560088
2710,2710,Country_14,2015,5.479672850809735,9.602017209386768,Latte,69.3448757206503
2711,2711,Country_7,2011,2.8957837638959463,8.587439548661557,Mocha,54.91072397596683
2712,2712,Country_37,2018,3.128397521998721,14.943836126264204,Cappuccino,3.0740060464295187
2713,2713,Country_22,2009,8.5686286195748,5.6240447063781485,Cappuccino,87.2719306469193
2714,2714,Country_5,2006,9.087061900573955,10.520007771638468,Latte,22.577655503750165
2715,2715,Country_2,2011,3.877468263082002,13.744493286832263,Latte,32.439786505680786
2716,2716,Country_27,2019,2.9076840121981524,11.559365452992262,Americano,18.99153160789887
2717,2717,Country_21,2004,2.427333375476085,13.690156289970622,Cappuccino,78.54447677424902
2718,2718,Country_38,2015,6.866380909935175,7.699681923901398,Mocha,15.178734569688997
2719,2719,Country_15,2008,7.7228257000016445,6.991922738862631,Espresso,39.19723012840301
2720,2720,Country_21,2006,4.982479913625644,13.363996255923151,Espresso,68.30459892537895
2721,2721,Country_10,2019,7.437406939925117,8.335260338040065,Americano,25.98862389060881
2722,2722,Country_23,2021,7.703670524476209,11.806505553630425,Mocha,67.48996289357312
2723,2723,Country_39,2013,9.482738251175242,5.625234362555257,Espresso,52.0675337318914
2724,2724,Country_5,2010,2.518989102680858,12.314219379143422,Espresso,129.22897942807126
2725,2725,Country_1,2006,3.5383337858486383,10.038809139273564,Mocha,119.44057868161512
2726,2726,Country_13,2009,2.548207900775905,6.95472803901507,Mocha,148.9353329363642
2727,2727,Country_21,2008,8.943951466688883,9.439543603547955,Latte,79.80784821185168
2728,2728,Country_26,2003,8.340697280268548,11.666379884236738,Espresso,86.73416694007496
2729,2729,Country_50,2015,6.597136564974712,4.130750497321221,Espresso,142.0502313692442
2730,2730,Country_45,2009,2.6693072804094653,11.012137646955424,Americano,60.53923998844026
2731,2731,Country_21,2018,4.186498869229757,9.95749856100602,Latte,83.79671999172065
2732,2732,Country_18,2023,4.381758784468135,6.423147845214059,Latte,57.48373886309557
2733,2733,Country_37,2016,6.485945568123337,12.282791813738164,Espresso,82.33324517881584
2734,2734,Country_45,2008,4.064351152293724,7.338070830965213,Cappuccino,13.03419844511338
2735,2735,Country_32,2012,2.5836789113036387,7.045470247012212,Cappuccino,117.78531990821598
2736,2736,Country_36,2000,7.846098414826395,9.18340183899255,Mocha,147.80671216692755
2737,2737,Country_17,2001,4.392641693243291,11.437646462646011,Latte,10.795319963493537
2738,2738,Country_35,2012,5.618993416186405,14.2173057346388,Espresso,120.35491980448968
2739,2739,Country_49,2023,3.021333079858443,5.554929674453144,Espresso,37.01848527376002
2740,2740,Country_11,2008,8.420386427156636,8.36114932826907,Espresso,30.43451093827021
2741,2741,Country_21,2006,6.524255015392461,4.736885517638929,Americano,104.312189342745
2742,2742,Country_26,2015,9.212685009678903,12.344058222189169,Cappuccino,7.575705034930674
2743,2743,Country_4,2018,5.963772504522667,8.925061786494968,Americano,70.0226627406017
2744,2744,Country_34,2006,9.531405374543038,11.776220487070036,Espresso,1.2152254213828773
2745,2745,Country_48,2005,9.134945635050608,7.54413866373916,Espresso,83.60471026832461
2746,2746,Country_18,2017,6.611678851673871,13.28748965546956,Latte,69.85016849201187
2747,2747,Country_40,2018,9.471147505198909,9.88310886064126,Latte,137.4069083954202
2748,2748,Country_35,2010,4.584709978356418,14.379686040060204,Cappuccino,108.32051351487787
2749,2749,Country_41,2011,4.925137301633691,4.866961030584376,Mocha,19.774919609962247
2750,2750,Country_29,2009,2.3638236104482955,9.657045069962818,Espresso,53.82645400304015
2751,2751,Country_29,2012,6.7136072541108245,12.431007705974686,Latte,139.80538568214297
2752,2752,Country_38,2011,7.775391759431467,10.601679128809762,Cappuccino,109.07478794383935
2753,2753,Country_42,2020,8.188153521936826,4.25513554469527,Americano,89.54699213295707
2754,2754,Country_21,2009,3.1985302883688265,14.695725461782688,Espresso,84.30166702724836
2755,2755,Country_42,2019,5.553272578500002,7.280900623834882,Mocha,60.316671494177726
2756,2756,Country_13,2017,3.414905696751325,6.742056530030203,Cappuccino,88.19501793767765
2757,2757,Country_49,2003,7.297018790833991,9.342258631672376,Mocha,115.97799781527095
2758,2758,Country_41,2023,3.263570979374145,9.96373918275684,Espresso,20.00311377709876
2759,2759,Country_17,2004,9.2333094716486,12.42916951348808,Cappuccino,145.50476530757058
2760,2760,Country_9,2004,3.8450771652913054,8.32601023424888,Latte,36.6653654942572
2761,2761,Country_41,2011,4.331218130305959,8.839564141084335,Mocha,67.71365953416887
2762,2762,Country_1,2002,8.807250577207999,9.88455907527214,Americano,4.384628072519516
2763,2763,Country_2,2007,5.66774088116579,8.338258097158047,Americano,83.00154252081433
2764,2764,Country_48,2021,2.191967566400584,14.060028870112715,Mocha,57.89816024198194
2765,2765,Country_29,2001,5.956690009621166,13.363771632976777,Espresso,38.213624968676754
2766,2766,Country_33,2017,2.6763466830409843,9.004710645856662,Espresso,147.843113813571
2767,2767,Country_10,2008,9.882757749498484,4.002143485710489,Espresso,64.7930302581689
2768,2768,Country_50,2012,6.704892563644819,13.910279450822086,Americano,62.730158175490665
2769,2769,Country_40,2006,4.052260940887828,5.367702307834118,Americano,70.00238640766545
2770,2770,Country_21,2009,6.509741436380942,6.689636567134508,Latte,18.306913080858035
2771,2771,Country_28,2008,2.6149368270540387,5.67597412801938,Espresso,59.571320362426825
2772,2772,Country_11,2021,8.399130434150536,5.9779712697912615,Americano,51.12423460672864
2773,2773,Country_34,2014,9.40262443091331,12.83165291678818,Americano,70.3035443556206
2774,2774,Country_8,2004,8.995555105649277,10.374515858325166,Espresso,128.636553859351
2775,2775,Country_22,2011,4.734060818388502,14.517046794378832,Espresso,29.72502378930692
2776,2776,Country_8,2000,4.606144957146948,6.545988635560882,Americano,91.55315953222376
2777,2777,Country_49,2011,2.2807008897304,9.341983989443571,Mocha,6.6079263730372935
2778,2778,Country_15,2021,7.211202869607334,14.75171205990717,Americano,48.20208281290312
2779,2779,Country_17,2005,6.279238273518359,13.090878657022468,Latte,71.42598524481117
2780,2780,Country_23,2018,5.674770970618731,12.014772470325402,Cappuccino,12.067593468835907
2781,2781,Country_24,2018,9.261047626677655,6.078727215078711,Espresso,82.05122225890163
2782,2782,Country_45,2015,3.3430312086627705,12.463459410006877,Latte,47.23851753973993
2783,2783,Country_19,2018,2.0773301335214587,7.823216348555095,Mocha,148.9286920252546
2784,2784,Country_5,2002,2.5865316169661234,9.835905867514334,Cappuccino,95.01445582566504
2785,2785,Country_32,2022,3.786971502618951,10.700773343434944,Americano,37.382104206341886
2786,2786,Country_44,2009,2.266284394107656,10.703000826766797,Espresso,16.298313571682794
2787,2787,Country_1,2017,6.022749685145084,11.991758191048682,Americano,7.067247126359382
2788,2788,Country_23,2012,4.512723641868624,11.278723019064262,Latte,14.525216391906527
2789,2789,Country_37,2017,3.4438640645450613,4.752079672416488,Espresso,102.32886952731108
2790,2790,Country_8,2002,8.000672599589297,9.03081728544018,Americano,128.39384912315666
2791,2791,Country_13,2022,3.63561060986024,11.304237673919772,Espresso,24.353234091950604
2792,2792,Country_8,2002,7.500840807950346,7.255922803823015,Latte,60.91803357936041
2793,2793,Country_23,2022,4.794119246781111,7.443623559380287,Americano,53.781066136187846
2794,2794,Country_43,2011,6.094622085300436,5.370243025300771,Cappuccino,97.03319558702285
2795,2795,Country_1,2019,9.470936318810558,8.604764845723409,Mocha,28.21900437682676
2796,2796,Country_45,2006,2.298813078526502,14.85513477736792,Americano,143.0445772566792
2797,2797,Country_24,2023,6.002116059819695,7.138512974168411,Espresso,109.5549009017078
2798,2798,Country_35,2007,8.835383682620947,9.845805819547078,Americano,143.30570995381214
2799,2799,Country_24,2008,6.703793986962788,12.175609780569928,Espresso,42.3280174980516
2800,2800,Country_17,2013,4.214964135721253,4.148469979726977,Latte,88.56963004092479
2801,2801,Country_5,2004,5.181449081160275,13.904835155581289,Mocha,110.10792262944
2802,2802,Country_20,2020,7.442125029828596,8.252052031974323,Espresso,106.93247719239234
2803,2803,Country_21,2018,9.126495154510424,13.560275853820803,Americano,4.180568814826165
2804,2804,Country_40,2020,2.3285309899728928,4.428424247894259,Latte,149.74508535999288
2805,2805,Country_31,2015,2.572310575123012,5.602299070500434,Cappuccino,139.28093594254898
2806,2806,Country_46,2023,4.6004121888767004,7.547823999253151,Americano,18.843060109619
2807,2807,Country_36,2011,3.862237475499832,7.800079503696066,Mocha,81.99144936998039
2808,2808,Country_11,2020,4.119447089779248,13.32573645330818,Latte,47.868911842593
2809,2809,Country_15,2003,3.770159989007048,4.123212269270587,Americano,131.9552083727187
2810,2810,Country_19,2007,3.566600390841262,11.052229541166476,Espresso,104.93042495763495
2811,2811,Country_7,2006,3.0449917349543343,5.444436797964053,Espresso,34.30405635312656
2812,2812,Country_28,2014,9.471633054361904,13.055372157821544,Espresso,6.045310659726328
2813,2813,Country_43,2005,3.1535157112492245,12.564305925537036,Americano,44.46952858960135
2814,2814,Country_5,2004,3.6352301981242894,9.499131301523208,Mocha,6.682453648367873
2815,2815,Country_5,2013,3.970125791846286,6.339559480636127,Espresso,22.055296236755986
2816,2816,Country_30,2020,9.464118985043363,10.97944930062112,Americano,95.784568200443
2817,2817,Country_32,2012,8.045713068808677,5.718841494234102,Americano,112.01767514958571
2818,2818,Country_8,2009,8.317595442524118,6.090261718519188,Mocha,70.73451810085814
2819,2819,Country_10,2017,2.8380660763079844,10.893588924478934,Latte,90.44289273342515
2820,2820,Country_38,2003,8.690479000125373,14.903512906974868,Latte,24.22687040363541
2821,2821,Country_47,2007,5.265544654539344,13.801669209778009,Americano,48.20248040937336
2822,2822,Country_32,2023,4.10258420969911,10.524180934520448,Latte,107.21969324438533
2823,2823,Country_48,2010,6.606000668162484,9.923904456441662,Cappuccino,55.368776296679165
2824,2824,Country_28,2016,8.57746324653387,14.982233680089196,Mocha,52.97287231458064
2825,2825,Country_17,2017,8.229217208599275,10.02136862397283,Americano,29.9049029168808
2826,2826,Country_31,2020,9.119979860649057,8.621281741553883,Latte,89.62890653372095
2827,2827,Country_8,2010,9.425057488123551,14.005110893528755,Latte,121.6212522968605
2828,2828,Country_40,2015,3.904976571421997,6.57602725456217,Mocha,70.94730926223971
2829,2829,Country_25,2011,5.390863153354173,5.072785893264898,Espresso,18.21534921419229
2830,2830,Country_9,2012,2.11702831364056,10.974990377980134,Latte,125.91674735450798
2831,2831,Country_2,2015,9.03457327412048,5.05434597145624,Mocha,11.638168585628472
2832,2832,Country_15,2022,3.2365772117981404,8.104633906482562,Espresso,71.28737860697889
2833,2833,Country_50,2020,8.891798498741554,8.659351241398927,Americano,39.90052308742971
2834,2834,Country_3,2000,4.635098575892771,10.022918737541564,Espresso,140.5114052916926
2835,2835,Country_49,2015,4.945068719849106,14.908255003227586,Latte,110.8939364943324
2836,2836,Country_36,2014,2.313058035870875,6.430798956664988,Americano,85.39493846222013
2837,2837,Country_4,2005,4.615030318122557,8.133320163576032,Americano,100.49556066271406
2838,2838,Country_14,2011,9.106909462410112,5.454641368517239,Espresso,80.37636215906109
2839,2839,Country_41,2007,2.204379208972833,10.683748786365582,Americano,22.99254083769208
2840,2840,Country_41,2006,5.250619784373803,12.004405005386168,Espresso,106.6557033194842
2841,2841,Country_25,2001,2.251197038501929,9.302845055594666,Espresso,74.40841888815422
2842,2842,Country_50,2011,4.96738740087252,6.704143951189682,Espresso,95.51208142708738
2843,2843,Country_10,2020,3.3811251262423294,10.829770960999223,Mocha,7.735047932613228
2844,2844,Country_21,2013,4.017747146146976,9.930734957057345,Latte,22.16318409192472
2845,2845,Country_36,2015,9.020786985291352,5.883042957440895,Americano,88.81620091386655
2846,2846,Country_12,2010,5.488393764975128,8.462500905523433,Cappuccino,69.45490655935946
2847,2847,Country_27,2019,4.1903839312152975,8.787168007987145,Latte,34.80417667409445
2848,2848,Country_40,2008,6.714707023604382,14.808795291485762,Cappuccino,36.87337715949967
2849,2849,Country_2,2009,3.136855678660659,13.34214415371074,Espresso,95.11708857083543
2850,2850,Country_13,2016,4.075132859366847,12.078078671009532,Americano,9.78608701243202
2851,2851,Country_32,2011,6.369983740823108,13.776547280532425,Latte,65.70449328931241
2852,2852,Country_31,2005,3.900184334784551,12.090328464115863,Cappuccino,78.9424222042648
2853,2853,Country_16,2018,7.433021899206986,13.937420406383067,Cappuccino,46.91324780860778
2854,2854,Country_32,2010,5.93193041807618,4.600084263674588,Cappuccino,123.2619244453581
2855,2855,Country_32,2008,8.175912562037528,9.016728301936082,Latte,9.458667802757676
2856,2856,Country_34,2020,9.585956285779748,12.21588168766017,Mocha,130.00163500179568
2857,2857,Country_11,2005,2.926439114779262,10.416253762710149,Espresso,108.76618594027784
2858,2858,Country_10,2023,4.677320079876359,5.926827805658654,Americano,67.49190246104634
2859,2859,Country_15,2015,4.5563925030272525,7.745412951813877,Cappuccino,138.74564114166367
2860,2860,Country_17,2019,3.209463354698034,7.495518125293604,Latte,105.6335061777128
2861,2861,Country_40,2015,8.482425098667767,6.874816045027696,Cappuccino,139.72575709919752
2862,2862,Country_18,2005,8.07902963231032,7.774491088653627,Latte,71.41587713291935
2863,2863,Country_9,2004,5.875403766675192,9.66338617307233,Mocha,68.49299204831253
2864,2864,Country_25,2020,6.302166222356877,13.403559272616036,Cappuccino,80.08065208548064
2865,2865,Country_40,2003,2.47635310401997,12.16235928633132,Cappuccino,10.748578893884591
2866,2866,Country_14,2001,6.444058818616365,13.18774674417857,Americano,136.3656434491588
2867,2867,Country_25,2005,8.330732192157091,13.719641190193949,Latte,100.48984069463576
2868,2868,Country_50,2008,6.590620588670857,8.57765501707368,Latte,93.02026600849592
2869,2869,Country_22,2016,4.122450960963351,7.806289124294219,Mocha,139.04306693411397
2870,2870,Country_30,2013,7.340386178674698,4.63385719852578,Cappuccino,149.0519394636496
2871,2871,Country_20,2006,4.891907439721981,14.235407840640775,Americano,25.34561520811306
2872,2872,Country_21,2021,6.358986274285882,4.724053197319583,Espresso,112.60055075084853
2873,2873,Country_44,2018,5.900522906231398,12.152490669075174,Americano,87.41183099876953
2874,2874,Country_32,2000,5.049400007721441,8.159191349121459,Americano,69.68858109995166
2875,2875,Country_46,2019,7.751023843153081,14.43658851949105,Americano,146.6642776454247
2876,2876,Country_49,2014,9.071008895887054,8.61562223027542,Americano,127.68918866211186
2877,2877,Country_21,2017,2.0417001478153995,12.98269186490188,Cappuccino,104.81574762992692
2878,2878,Country_35,2002,9.46893215384294,7.1092031538004425,Americano,58.01874891133079
2879,2879,Country_32,2017,6.0921210886658,7.289975889682314,Latte,100.24007981904796
2880,2880,Country_30,2001,7.605855042906121,10.550713508662776,Latte,80.22242441035114
2881,2881,Country_39,2009,8.844996529407016,14.977808970782212,Americano,38.15589901166212
2882,2882,Country_49,2010,5.73682953851416,9.69329659777116,Latte,68.10681714870545
2883,2883,Country_12,2023,8.679792586919122,14.299395000326196,Cappuccino,32.61958324715515
2884,2884,Country_41,2002,3.4209585556416178,12.648748110736006,Espresso,75.5626236875725
